/Users/zhaoqianxue/anaconda3/lib/python3.11/site-packages/pandas/core/arrays/masked.py:61: UserWarning: Pandas requires version '1.3.6' or newer of 'bottleneck' (version '1.3.5' currently installed).
  from pandas.core import (
[*] Detected total rows: 304391
[*] Total Target Rows: 304391
[*] Remaining Batches: 3044 (Batch Size: 100)
[*] Parallel Workers: 10
--------------------------------------------------

[+] PROGRESS:  23.78% | Batches Done: 724/3044 | ETA: 16.1 min
[+] PROGRESS:  23.82% | Batches Done: 725/3044 | ETA: 16.2 min
[+] PROGRESS:  23.85% | Batches Done: 726/3044 | ETA: 16.3 min
[+] PROGRESS:  23.88% | Batches Done: 727/3044 | ETA: 16.3 min
[+] PROGRESS:  23.92% | Batches Done: 728/3044 | ETA: 16.3 min
[+] PROGRESS:  23.95% | Batches Done: 729/3044 | ETA: 16.3 min
[+] PROGRESS:  23.98% | Batches Done: 730/3044 | ETA: 16.3 min
[+] PROGRESS:  24.01% | Batches Done: 731/3044 | ETA: 16.3 min
[+] PROGRESS:  24.05% | Batches Done: 732/3044 | ETA: 16.3 min
[+] PROGRESS:  24.08% | Batches Done: 733/3044 | ETA: 16.3 min
[+] PROGRESS:  24.11% | Batches Done: 734/3044 | ETA: 16.3 min
[+] PROGRESS:  24.15% | Batches Done: 735/3044 | ETA: 16.4 min
[+] PROGRESS:  24.18% | Batches Done: 736/3044 | ETA: 16.4 min
[+] PROGRESS:  24.21% | Batches Done: 737/3044 | ETA: 16.4 min
[+] PROGRESS:  24.24% | Batches Done: 738/3044 | ETA: 16.5 min
[+] PROGRESS:  24.28% | Batches Done: 739/3044 | ETA: 16.4 min
[+] PROGRESS:  24.31% | Batches Done: 740/3044 | ETA: 16.5 min
[+] PROGRESS:  24.34% | Batches Done: 741/3044 | ETA: 16.5 min
[+] PROGRESS:  24.38% | Batches Done: 742/3044 | ETA: 16.4 min
[+] PROGRESS:  24.41% | Batches Done: 743/3044 | ETA: 16.7 min
[+] PROGRESS:  24.44% | Batches Done: 744/3044 | ETA: 16.7 min
[+] PROGRESS:  24.47% | Batches Done: 745/3044 | ETA: 16.7 min
[+] PROGRESS:  24.51% | Batches Done: 746/3044 | ETA: 16.7 min
[+] PROGRESS:  24.54% | Batches Done: 747/3044 | ETA: 16.7 min
[+] PROGRESS:  24.57% | Batches Done: 748/3044 | ETA: 16.7 min
[+] PROGRESS:  24.61% | Batches Done: 749/3044 | ETA: 16.7 min
[+] PROGRESS:  24.64% | Batches Done: 750/3044 | ETA: 16.9 min
[+] PROGRESS:  24.67% | Batches Done: 751/3044 | ETA: 16.9 min
[+] PROGRESS:  24.70% | Batches Done: 752/3044 | ETA: 16.9 min
[+] PROGRESS:  24.74% | Batches Done: 753/3044 | ETA: 16.9 min
[+] PROGRESS:  24.77% | Batches Done: 754/3044 | ETA: 16.9 min
[+] PROGRESS:  24.80% | Batches Done: 755/3044 | ETA: 16.9 min
[+] PROGRESS:  24.84% | Batches Done: 756/3044 | ETA: 16.9 min
[+] PROGRESS:  24.87% | Batches Done: 757/3044 | ETA: 17.2 min
[+] PROGRESS:  24.90% | Batches Done: 758/3044 | ETA: 17.2 min
[+] PROGRESS:  24.93% | Batches Done: 759/3044 | ETA: 17.2 min
[+] PROGRESS:  24.97% | Batches Done: 760/3044 | ETA: 17.2 min
[+] PROGRESS:  25.00% | Batches Done: 761/3044 | ETA: 17.2 min
[+] PROGRESS:  25.03% | Batches Done: 762/3044 | ETA: 17.2 min
[+] PROGRESS:  25.07% | Batches Done: 763/3044 | ETA: 17.1 min
[+] PROGRESS:  25.10% | Batches Done: 764/3044 | ETA: 17.1 min
[+] PROGRESS:  25.13% | Batches Done: 765/3044 | ETA: 17.2 min
[+] PROGRESS:  25.16% | Batches Done: 766/3044 | ETA: 17.2 min
[+] PROGRESS:  25.20% | Batches Done: 767/3044 | ETA: 17.2 min
[+] PROGRESS:  25.23% | Batches Done: 768/3044 | ETA: 17.3 min
[+] PROGRESS:  25.26% | Batches Done: 769/3044 | ETA: 17.4 min
[+] PROGRESS:  25.30% | Batches Done: 770/3044 | ETA: 17.5 min
[+] PROGRESS:  25.33% | Batches Done: 771/3044 | ETA: 17.6 min
[+] PROGRESS:  25.36% | Batches Done: 772/3044 | ETA: 17.6 min
[+] PROGRESS:  25.39% | Batches Done: 773/3044 | ETA: 17.6 min
[+] PROGRESS:  25.43% | Batches Done: 774/3044 | ETA: 17.6 min
[+] PROGRESS:  25.46% | Batches Done: 775/3044 | ETA: 17.7 min
[+] PROGRESS:  25.49% | Batches Done: 776/3044 | ETA: 17.7 min
[+] PROGRESS:  25.53% | Batches Done: 777/3044 | ETA: 17.7 min
[+] PROGRESS:  25.56% | Batches Done: 778/3044 | ETA: 17.7 min
[+] PROGRESS:  25.59% | Batches Done: 779/3044 | ETA: 17.7 min
[+] PROGRESS:  25.62% | Batches Done: 780/3044 | ETA: 17.7 min
[+] PROGRESS:  25.66% | Batches Done: 781/3044 | ETA: 17.8 min
[+] PROGRESS:  25.69% | Batches Done: 782/3044 | ETA: 17.9 min
[+] PROGRESS:  25.72% | Batches Done: 783/3044 | ETA: 17.9 min
[+] PROGRESS:  25.76% | Batches Done: 784/3044 | ETA: 17.9 min
[+] PROGRESS:  25.79% | Batches Done: 785/3044 | ETA: 18.0 min
[+] PROGRESS:  25.82% | Batches Done: 786/3044 | ETA: 18.0 min
[+] PROGRESS:  25.85% | Batches Done: 787/3044 | ETA: 18.0 min
[+] PROGRESS:  25.89% | Batches Done: 788/3044 | ETA: 18.0 min
[+] PROGRESS:  25.92% | Batches Done: 789/3044 | ETA: 17.9 min
[+] PROGRESS:  25.95% | Batches Done: 790/3044 | ETA: 17.9 min
[+] PROGRESS:  25.99% | Batches Done: 791/3044 | ETA: 18.0 min
[+] PROGRESS:  26.02% | Batches Done: 792/3044 | ETA: 18.1 min
[+] PROGRESS:  26.05% | Batches Done: 793/3044 | ETA: 18.1 min
[+] PROGRESS:  26.08% | Batches Done: 794/3044 | ETA: 18.2 min
[+] PROGRESS:  26.12% | Batches Done: 795/3044 | ETA: 18.2 min
[+] PROGRESS:  26.15% | Batches Done: 796/3044 | ETA: 18.2 min
[+] PROGRESS:  26.18% | Batches Done: 797/3044 | ETA: 18.2 min
[+] PROGRESS:  26.22% | Batches Done: 798/3044 | ETA: 18.2 min
[+] PROGRESS:  26.25% | Batches Done: 799/3044 | ETA: 18.2 min
[+] PROGRESS:  26.28% | Batches Done: 800/3044 | ETA: 18.3 min
[+] PROGRESS:  26.31% | Batches Done: 801/3044 | ETA: 18.4 min
[+] PROGRESS:  26.35% | Batches Done: 802/3044 | ETA: 18.4 min
[+] PROGRESS:  26.38% | Batches Done: 803/3044 | ETA: 18.4 min
[+] PROGRESS:  26.41% | Batches Done: 804/3044 | ETA: 18.4 min
[+] PROGRESS:  26.45% | Batches Done: 805/3044 | ETA: 18.4 min
[+] PROGRESS:  26.48% | Batches Done: 806/3044 | ETA: 18.4 min
[+] PROGRESS:  26.51% | Batches Done: 807/3044 | ETA: 18.4 min
[+] PROGRESS:  26.54% | Batches Done: 808/3044 | ETA: 18.4 min
[+] PROGRESS:  26.58% | Batches Done: 809/3044 | ETA: 18.6 min
[+] PROGRESS:  26.61% | Batches Done: 810/3044 | ETA: 18.5 min
[+] PROGRESS:  26.64% | Batches Done: 811/3044 | ETA: 18.5 min
[+] PROGRESS:  26.68% | Batches Done: 812/3044 | ETA: 18.5 min
[+] PROGRESS:  26.71% | Batches Done: 813/3044 | ETA: 18.6 min
[+] PROGRESS:  26.74% | Batches Done: 814/3044 | ETA: 18.5 min
[+] PROGRESS:  26.77% | Batches Done: 815/3044 | ETA: 18.6 min
[+] PROGRESS:  26.81% | Batches Done: 816/3044 | ETA: 18.6 min
[+] PROGRESS:  26.84% | Batches Done: 817/3044 | ETA: 18.9 min
[+] PROGRESS:  26.87% | Batches Done: 818/3044 | ETA: 18.9 min
[+] PROGRESS:  26.91% | Batches Done: 819/3044 | ETA: 18.9 min
[+] PROGRESS:  26.94% | Batches Done: 820/3044 | ETA: 18.9 min
[+] PROGRESS:  26.97% | Batches Done: 821/3044 | ETA: 18.9 min
[+] PROGRESS:  27.00% | Batches Done: 822/3044 | ETA: 19.1 min
[+] PROGRESS:  27.04% | Batches Done: 823/3044 | ETA: 19.0 min
[+] PROGRESS:  27.07% | Batches Done: 824/3044 | ETA: 19.1 min
[+] PROGRESS:  27.10% | Batches Done: 825/3044 | ETA: 19.2 min
[+] PROGRESS:  27.14% | Batches Done: 826/3044 | ETA: 19.2 min
[+] PROGRESS:  27.17% | Batches Done: 827/3044 | ETA: 19.2 min
[+] PROGRESS:  27.20% | Batches Done: 828/3044 | ETA: 19.4 min
[+] PROGRESS:  27.23% | Batches Done: 829/3044 | ETA: 19.5 min
[+] PROGRESS:  27.27% | Batches Done: 830/3044 | ETA: 19.5 min
[+] PROGRESS:  27.30% | Batches Done: 831/3044 | ETA: 19.5 min
[+] PROGRESS:  27.33% | Batches Done: 832/3044 | ETA: 19.5 min
[+] PROGRESS:  27.37% | Batches Done: 833/3044 | ETA: 19.5 min
[+] PROGRESS:  27.40% | Batches Done: 834/3044 | ETA: 19.5 min
[+] PROGRESS:  27.43% | Batches Done: 835/3044 | ETA: 19.5 min
[+] PROGRESS:  27.46% | Batches Done: 836/3044 | ETA: 19.7 min
[+] PROGRESS:  27.50% | Batches Done: 837/3044 | ETA: 19.7 min
[+] PROGRESS:  27.53% | Batches Done: 838/3044 | ETA: 19.7 min
[+] PROGRESS:  27.56% | Batches Done: 839/3044 | ETA: 19.7 min
[+] PROGRESS:  27.60% | Batches Done: 840/3044 | ETA: 19.7 min
[+] PROGRESS:  27.63% | Batches Done: 841/3044 | ETA: 19.8 min
[+] PROGRESS:  27.66% | Batches Done: 842/3044 | ETA: 19.8 min
[+] PROGRESS:  27.69% | Batches Done: 843/3044 | ETA: 19.8 min
[+] PROGRESS:  27.73% | Batches Done: 844/3044 | ETA: 19.8 min
[+] PROGRESS:  27.76% | Batches Done: 845/3044 | ETA: 19.9 min
[+] PROGRESS:  27.79% | Batches Done: 846/3044 | ETA: 19.9 min
[+] PROGRESS:  27.83% | Batches Done: 847/3044 | ETA: 19.9 min
[+] PROGRESS:  27.86% | Batches Done: 848/3044 | ETA: 20.0 min
[+] PROGRESS:  27.89% | Batches Done: 849/3044 | ETA: 20.0 min
[+] PROGRESS:  27.92% | Batches Done: 850/3044 | ETA: 20.0 min
[+] PROGRESS:  27.96% | Batches Done: 851/3044 | ETA: 20.0 min
[+] PROGRESS:  27.99% | Batches Done: 852/3044 | ETA: 20.1 min
[+] PROGRESS:  28.02% | Batches Done: 853/3044 | ETA: 20.2 min
[+] PROGRESS:  28.06% | Batches Done: 854/3044 | ETA: 20.2 min
[+] PROGRESS:  28.09% | Batches Done: 855/3044 | ETA: 20.3 min
[+] PROGRESS:  28.12% | Batches Done: 856/3044 | ETA: 20.2 min
[+] PROGRESS:  28.15% | Batches Done: 857/3044 | ETA: 20.3 min
[+] PROGRESS:  28.19% | Batches Done: 858/3044 | ETA: 20.2 min
[+] PROGRESS:  28.22% | Batches Done: 859/3044 | ETA: 20.3 min
[+] PROGRESS:  28.25% | Batches Done: 860/3044 | ETA: 20.4 min
[+] PROGRESS:  28.29% | Batches Done: 861/3044 | ETA: 20.4 min
[+] PROGRESS:  28.32% | Batches Done: 862/3044 | ETA: 20.3 min
[+] PROGRESS:  28.35% | Batches Done: 863/3044 | ETA: 20.3 min
[+] PROGRESS:  28.38% | Batches Done: 864/3044 | ETA: 20.4 min
[+] PROGRESS:  28.42% | Batches Done: 865/3044 | ETA: 20.5 min
[+] PROGRESS:  28.45% | Batches Done: 866/3044 | ETA: 20.5 min
[+] PROGRESS:  28.48% | Batches Done: 867/3044 | ETA: 20.5 min
[+] PROGRESS:  28.52% | Batches Done: 868/3044 | ETA: 20.5 min
[+] PROGRESS:  28.55% | Batches Done: 869/3044 | ETA: 20.5 min
[+] PROGRESS:  28.58% | Batches Done: 870/3044 | ETA: 20.6 min
[+] PROGRESS:  28.61% | Batches Done: 871/3044 | ETA: 20.5 min
[+] PROGRESS:  28.65% | Batches Done: 872/3044 | ETA: 20.6 min
[+] PROGRESS:  28.68% | Batches Done: 873/3044 | ETA: 20.5 min
[+] PROGRESS:  28.71% | Batches Done: 874/3044 | ETA: 20.5 min
[+] PROGRESS:  28.75% | Batches Done: 875/3044 | ETA: 20.6 min
[+] PROGRESS:  28.78% | Batches Done: 876/3044 | ETA: 20.7 min
[+] PROGRESS:  28.81% | Batches Done: 877/3044 | ETA: 20.7 min
[+] PROGRESS:  28.84% | Batches Done: 878/3044 | ETA: 20.7 min
[+] PROGRESS:  28.88% | Batches Done: 879/3044 | ETA: 20.7 min
[+] PROGRESS:  28.91% | Batches Done: 880/3044 | ETA: 20.7 min
[+] PROGRESS:  28.94% | Batches Done: 881/3044 | ETA: 20.7 min
[+] PROGRESS:  28.98% | Batches Done: 882/3044 | ETA: 20.7 min
[+] PROGRESS:  29.01% | Batches Done: 883/3044 | ETA: 20.7 min
[+] PROGRESS:  29.04% | Batches Done: 884/3044 | ETA: 20.8 min
[+] PROGRESS:  29.07% | Batches Done: 885/3044 | ETA: 20.9 min
[+] PROGRESS:  29.11% | Batches Done: 886/3044 | ETA: 20.9 min
[+] PROGRESS:  29.14% | Batches Done: 887/3044 | ETA: 20.9 min
[+] PROGRESS:  29.17% | Batches Done: 888/3044 | ETA: 20.9 min
[+] PROGRESS:  29.20% | Batches Done: 889/3044 | ETA: 20.9 min
[+] PROGRESS:  29.24% | Batches Done: 890/3044 | ETA: 21.0 min
[+] PROGRESS:  29.27% | Batches Done: 891/3044 | ETA: 20.9 min
[+] PROGRESS:  29.30% | Batches Done: 892/3044 | ETA: 20.9 min
[+] PROGRESS:  29.34% | Batches Done: 893/3044 | ETA: 20.9 min
[+] PROGRESS:  29.37% | Batches Done: 894/3044 | ETA: 20.9 min
[+] PROGRESS:  29.40% | Batches Done: 895/3044 | ETA: 21.0 min
[+] PROGRESS:  29.43% | Batches Done: 896/3044 | ETA: 21.0 min
[+] PROGRESS:  29.47% | Batches Done: 897/3044 | ETA: 21.0 min
[+] PROGRESS:  29.50% | Batches Done: 898/3044 | ETA: 21.0 min
[+] PROGRESS:  29.53% | Batches Done: 899/3044 | ETA: 21.0 min
[+] PROGRESS:  29.57% | Batches Done: 900/3044 | ETA: 21.0 min
[+] PROGRESS:  29.60% | Batches Done: 901/3044 | ETA: 21.0 min
[+] PROGRESS:  29.63% | Batches Done: 902/3044 | ETA: 21.0 min
[+] PROGRESS:  29.66% | Batches Done: 903/3044 | ETA: 21.1 min
[+] PROGRESS:  29.70% | Batches Done: 904/3044 | ETA: 21.1 min
[+] PROGRESS:  29.73% | Batches Done: 905/3044 | ETA: 21.2 min
[+] PROGRESS:  29.76% | Batches Done: 906/3044 | ETA: 21.2 min
[+] PROGRESS:  29.80% | Batches Done: 907/3044 | ETA: 21.2 min
[+] PROGRESS:  29.83% | Batches Done: 908/3044 | ETA: 21.3 min
[+] PROGRESS:  29.86% | Batches Done: 909/3044 | ETA: 21.3 min
[+] PROGRESS:  29.89% | Batches Done: 910/3044 | ETA: 21.3 min
[+] PROGRESS:  29.93% | Batches Done: 911/3044 | ETA: 21.3 min
[+] PROGRESS:  29.96% | Batches Done: 912/3044 | ETA: 21.3 min
[+] PROGRESS:  29.99% | Batches Done: 913/3044 | ETA: 21.2 min
[+] PROGRESS:  30.03% | Batches Done: 914/3044 | ETA: 21.3 min
[+] PROGRESS:  30.06% | Batches Done: 915/3044 | ETA: 21.3 min
[+] PROGRESS:  30.09% | Batches Done: 916/3044 | ETA: 21.4 min
[+] PROGRESS:  30.12% | Batches Done: 917/3044 | ETA: 21.4 min
[+] PROGRESS:  30.16% | Batches Done: 918/3044 | ETA: 21.3 min
[+] PROGRESS:  30.19% | Batches Done: 919/3044 | ETA: 21.4 min
[+] PROGRESS:  30.22% | Batches Done: 920/3044 | ETA: 21.4 min
[+] PROGRESS:  30.26% | Batches Done: 921/3044 | ETA: 21.5 min
[+] PROGRESS:  30.29% | Batches Done: 922/3044 | ETA: 21.4 min
[+] PROGRESS:  30.32% | Batches Done: 923/3044 | ETA: 21.5 min
[+] PROGRESS:  30.35% | Batches Done: 924/3044 | ETA: 21.6 min
[+] PROGRESS:  30.39% | Batches Done: 925/3044 | ETA: 21.5 min
[+] PROGRESS:  30.42% | Batches Done: 926/3044 | ETA: 21.5 min
[+] PROGRESS:  30.45% | Batches Done: 927/3044 | ETA: 21.6 min
[+] PROGRESS:  30.49% | Batches Done: 928/3044 | ETA: 21.6 min
[+] PROGRESS:  30.52% | Batches Done: 929/3044 | ETA: 21.6 min
[+] PROGRESS:  30.55% | Batches Done: 930/3044 | ETA: 21.7 min
[+] PROGRESS:  30.58% | Batches Done: 931/3044 | ETA: 21.7 min
[+] PROGRESS:  30.62% | Batches Done: 932/3044 | ETA: 21.6 min
[+] PROGRESS:  30.65% | Batches Done: 933/3044 | ETA: 21.7 min
[+] PROGRESS:  30.68% | Batches Done: 934/3044 | ETA: 21.7 min
[+] PROGRESS:  30.72% | Batches Done: 935/3044 | ETA: 21.7 min
[+] PROGRESS:  30.75% | Batches Done: 936/3044 | ETA: 21.7 min
[+] PROGRESS:  30.78% | Batches Done: 937/3044 | ETA: 21.8 min
[+] PROGRESS:  30.81% | Batches Done: 938/3044 | ETA: 21.7 min
[+] PROGRESS:  30.85% | Batches Done: 939/3044 | ETA: 21.7 min
[+] PROGRESS:  30.88% | Batches Done: 940/3044 | ETA: 21.8 min
[+] PROGRESS:  30.91% | Batches Done: 941/3044 | ETA: 21.7 min
[+] PROGRESS:  30.95% | Batches Done: 942/3044 | ETA: 22.0 min
[+] PROGRESS:  30.98% | Batches Done: 943/3044 | ETA: 21.9 min
[+] PROGRESS:  31.01% | Batches Done: 944/3044 | ETA: 21.9 min
[+] PROGRESS:  31.04% | Batches Done: 945/3044 | ETA: 21.9 min
[+] PROGRESS:  31.08% | Batches Done: 946/3044 | ETA: 21.9 min
[+] PROGRESS:  31.11% | Batches Done: 947/3044 | ETA: 22.0 min
[+] PROGRESS:  31.14% | Batches Done: 948/3044 | ETA: 21.9 min
[+] PROGRESS:  31.18% | Batches Done: 949/3044 | ETA: 21.9 min
[+] PROGRESS:  31.21% | Batches Done: 950/3044 | ETA: 21.9 min
[+] PROGRESS:  31.24% | Batches Done: 951/3044 | ETA: 22.0 min
[+] PROGRESS:  31.27% | Batches Done: 952/3044 | ETA: 22.0 min
[+] PROGRESS:  31.31% | Batches Done: 953/3044 | ETA: 22.1 min
[+] PROGRESS:  31.34% | Batches Done: 954/3044 | ETA: 22.1 min
[+] PROGRESS:  31.37% | Batches Done: 955/3044 | ETA: 22.1 min
[+] PROGRESS:  31.41% | Batches Done: 956/3044 | ETA: 22.1 min
[+] PROGRESS:  31.44% | Batches Done: 957/3044 | ETA: 22.1 min
[+] PROGRESS:  31.47% | Batches Done: 958/3044 | ETA: 22.1 min
[+] PROGRESS:  31.50% | Batches Done: 959/3044 | ETA: 22.1 min
[+] PROGRESS:  31.54% | Batches Done: 960/3044 | ETA: 22.1 min
[+] PROGRESS:  31.57% | Batches Done: 961/3044 | ETA: 22.1 min
[+] PROGRESS:  31.60% | Batches Done: 962/3044 | ETA: 22.1 min
[+] PROGRESS:  31.64% | Batches Done: 963/3044 | ETA: 22.2 min
[+] PROGRESS:  31.67% | Batches Done: 964/3044 | ETA: 22.2 min
[+] PROGRESS:  31.70% | Batches Done: 965/3044 | ETA: 22.2 min
[+] PROGRESS:  31.73% | Batches Done: 966/3044 | ETA: 22.2 min
[+] PROGRESS:  31.77% | Batches Done: 967/3044 | ETA: 22.2 min
[+] PROGRESS:  31.80% | Batches Done: 968/3044 | ETA: 22.1 min
[+] PROGRESS:  31.83% | Batches Done: 969/3044 | ETA: 22.3 min
[+] PROGRESS:  31.87% | Batches Done: 970/3044 | ETA: 22.3 min
[+] PROGRESS:  31.90% | Batches Done: 971/3044 | ETA: 22.3 min
[+] PROGRESS:  31.93% | Batches Done: 972/3044 | ETA: 22.4 min
[+] PROGRESS:  31.96% | Batches Done: 973/3044 | ETA: 22.4 min
[+] PROGRESS:  32.00% | Batches Done: 974/3044 | ETA: 22.4 min
[+] PROGRESS:  32.03% | Batches Done: 975/3044 | ETA: 22.4 min
[+] PROGRESS:  32.06% | Batches Done: 976/3044 | ETA: 22.4 min
[+] PROGRESS:  32.10% | Batches Done: 977/3044 | ETA: 22.4 min
[+] PROGRESS:  32.13% | Batches Done: 978/3044 | ETA: 22.4 min
[+] PROGRESS:  32.16% | Batches Done: 979/3044 | ETA: 22.5 min
[+] PROGRESS:  32.19% | Batches Done: 980/3044 | ETA: 22.4 min
[+] PROGRESS:  32.23% | Batches Done: 981/3044 | ETA: 22.5 min
[+] PROGRESS:  32.26% | Batches Done: 982/3044 | ETA: 22.5 min
[+] PROGRESS:  32.29% | Batches Done: 983/3044 | ETA: 22.5 min
[+] PROGRESS:  32.33% | Batches Done: 984/3044 | ETA: 22.5 min
[+] PROGRESS:  32.36% | Batches Done: 985/3044 | ETA: 22.5 min
[+] PROGRESS:  32.39% | Batches Done: 986/3044 | ETA: 22.5 min
[+] PROGRESS:  32.42% | Batches Done: 987/3044 | ETA: 22.5 min
[+] PROGRESS:  32.46% | Batches Done: 988/3044 | ETA: 22.8 min
[+] PROGRESS:  32.49% | Batches Done: 989/3044 | ETA: 22.8 min
[+] PROGRESS:  32.52% | Batches Done: 990/3044 | ETA: 22.8 min
[+] PROGRESS:  32.56% | Batches Done: 991/3044 | ETA: 22.8 min
[+] PROGRESS:  32.59% | Batches Done: 992/3044 | ETA: 22.8 min
[+] PROGRESS:  32.62% | Batches Done: 993/3044 | ETA: 22.8 min
[+] PROGRESS:  32.65% | Batches Done: 994/3044 | ETA: 22.7 min
[+] PROGRESS:  32.69% | Batches Done: 995/3044 | ETA: 22.8 min
[+] PROGRESS:  32.72% | Batches Done: 996/3044 | ETA: 22.9 min
[+] PROGRESS:  32.75% | Batches Done: 997/3044 | ETA: 22.9 min
[+] PROGRESS:  32.79% | Batches Done: 998/3044 | ETA: 22.9 min
[+] PROGRESS:  32.82% | Batches Done: 999/3044 | ETA: 22.9 min
[+] PROGRESS:  32.85% | Batches Done: 1000/3044 | ETA: 22.9 min
[+] PROGRESS:  32.88% | Batches Done: 1001/3044 | ETA: 22.9 min
[+] PROGRESS:  32.92% | Batches Done: 1002/3044 | ETA: 22.9 min
[+] PROGRESS:  32.95% | Batches Done: 1003/3044 | ETA: 22.9 min
[+] PROGRESS:  32.98% | Batches Done: 1004/3044 | ETA: 22.9 min
[+] PROGRESS:  33.02% | Batches Done: 1005/3044 | ETA: 23.0 min
[+] PROGRESS:  33.05% | Batches Done: 1006/3044 | ETA: 23.0 min
[+] PROGRESS:  33.08% | Batches Done: 1007/3044 | ETA: 23.1 min
[+] PROGRESS:  33.11% | Batches Done: 1008/3044 | ETA: 23.1 min
[+] PROGRESS:  33.15% | Batches Done: 1009/3044 | ETA: 23.1 min
[+] PROGRESS:  33.18% | Batches Done: 1010/3044 | ETA: 23.1 min
[+] PROGRESS:  33.21% | Batches Done: 1011/3044 | ETA: 23.1 min
[+] PROGRESS:  33.25% | Batches Done: 1012/3044 | ETA: 23.1 min
[+] PROGRESS:  33.28% | Batches Done: 1013/3044 | ETA: 23.1 min
[+] PROGRESS:  33.31% | Batches Done: 1014/3044 | ETA: 23.1 min
[+] PROGRESS:  33.34% | Batches Done: 1015/3044 | ETA: 23.1 min
[+] PROGRESS:  33.38% | Batches Done: 1016/3044 | ETA: 23.2 min
[+] PROGRESS:  33.41% | Batches Done: 1017/3044 | ETA: 23.3 min
[+] PROGRESS:  33.44% | Batches Done: 1018/3044 | ETA: 23.2 min
[+] PROGRESS:  33.48% | Batches Done: 1019/3044 | ETA: 23.2 min
[+] PROGRESS:  33.51% | Batches Done: 1020/3044 | ETA: 23.2 min
[+] PROGRESS:  33.54% | Batches Done: 1021/3044 | ETA: 23.2 min
[+] PROGRESS:  33.57% | Batches Done: 1022/3044 | ETA: 23.2 min
[+] PROGRESS:  33.61% | Batches Done: 1023/3044 | ETA: 23.2 min
[+] PROGRESS:  33.64% | Batches Done: 1024/3044 | ETA: 23.1 min
[+] PROGRESS:  33.67% | Batches Done: 1025/3044 | ETA: 23.2 min
[+] PROGRESS:  33.71% | Batches Done: 1026/3044 | ETA: 23.2 min
[+] PROGRESS:  33.74% | Batches Done: 1027/3044 | ETA: 23.2 min
[+] PROGRESS:  33.77% | Batches Done: 1028/3044 | ETA: 23.3 min
[+] PROGRESS:  33.80% | Batches Done: 1029/3044 | ETA: 23.3 min
[+] PROGRESS:  33.84% | Batches Done: 1030/3044 | ETA: 23.3 min
[+] PROGRESS:  33.87% | Batches Done: 1031/3044 | ETA: 23.3 min
[+] PROGRESS:  33.90% | Batches Done: 1032/3044 | ETA: 23.3 min
[+] PROGRESS:  33.94% | Batches Done: 1033/3044 | ETA: 23.4 min
[+] PROGRESS:  33.97% | Batches Done: 1034/3044 | ETA: 23.4 min
[+] PROGRESS:  34.00% | Batches Done: 1035/3044 | ETA: 23.4 min
[+] PROGRESS:  34.03% | Batches Done: 1036/3044 | ETA: 23.4 min
[+] PROGRESS:  34.07% | Batches Done: 1037/3044 | ETA: 23.4 min
[+] PROGRESS:  34.10% | Batches Done: 1038/3044 | ETA: 23.4 min
[+] PROGRESS:  34.13% | Batches Done: 1039/3044 | ETA: 23.4 min
[+] PROGRESS:  34.17% | Batches Done: 1040/3044 | ETA: 23.5 min
[+] PROGRESS:  34.20% | Batches Done: 1041/3044 | ETA: 23.5 min
[+] PROGRESS:  34.23% | Batches Done: 1042/3044 | ETA: 23.5 min
[+] PROGRESS:  34.26% | Batches Done: 1043/3044 | ETA: 23.5 min
[+] PROGRESS:  34.30% | Batches Done: 1044/3044 | ETA: 23.4 min
[+] PROGRESS:  34.33% | Batches Done: 1045/3044 | ETA: 23.5 min
[+] PROGRESS:  34.36% | Batches Done: 1046/3044 | ETA: 23.5 min
[+] PROGRESS:  34.40% | Batches Done: 1047/3044 | ETA: 23.5 min
[+] PROGRESS:  34.43% | Batches Done: 1048/3044 | ETA: 23.6 min
[+] PROGRESS:  34.46% | Batches Done: 1049/3044 | ETA: 23.5 min
[+] PROGRESS:  34.49% | Batches Done: 1050/3044 | ETA: 23.6 min
[+] PROGRESS:  34.53% | Batches Done: 1051/3044 | ETA: 23.5 min
[+] PROGRESS:  34.56% | Batches Done: 1052/3044 | ETA: 23.6 min
[+] PROGRESS:  34.59% | Batches Done: 1053/3044 | ETA: 23.5 min
[+] PROGRESS:  34.63% | Batches Done: 1054/3044 | ETA: 23.6 min
[+] PROGRESS:  34.66% | Batches Done: 1055/3044 | ETA: 23.6 min
[+] PROGRESS:  34.69% | Batches Done: 1056/3044 | ETA: 23.7 min
[+] PROGRESS:  34.72% | Batches Done: 1057/3044 | ETA: 23.7 min
[+] PROGRESS:  34.76% | Batches Done: 1058/3044 | ETA: 23.7 min
[+] PROGRESS:  34.79% | Batches Done: 1059/3044 | ETA: 23.7 min
[+] PROGRESS:  34.82% | Batches Done: 1060/3044 | ETA: 23.7 min
[+] PROGRESS:  34.86% | Batches Done: 1061/3044 | ETA: 23.7 min
[+] PROGRESS:  34.89% | Batches Done: 1062/3044 | ETA: 23.7 min
[+] PROGRESS:  34.92% | Batches Done: 1063/3044 | ETA: 23.6 min
[+] PROGRESS:  34.95% | Batches Done: 1064/3044 | ETA: 23.7 min
[+] PROGRESS:  34.99% | Batches Done: 1065/3044 | ETA: 23.7 min
[+] PROGRESS:  35.02% | Batches Done: 1066/3044 | ETA: 23.7 min
